Days_Count,population,Area,Density,count
6,5,5,1.0,103
4,5,7,0.6666666666666666,53
12,5,5,1.0,279
3,5,5,1.0,26
3,5,5,1.0,56
1,5,5,1.0,7
2,5,7,0.6666666666666666,30
8,5,3,1.6779208344168217,98
2,5,5,1.0,15
4,5,7,0.6666666666666666,70
2,5,7,0.6666666666666666,23
10,5,15,0.3333333333333333,368
3,5,7,0.6666666666666666,70
3,5,5,1.0,36
2,5,2,2.0,14
1,5,6,0.8328140663096857,2
4,5,7,0.6666666666666666,103
7,5,6,0.8457021806061826,150
5,5,5,1.0,104
8,5,5,1.0,179
3,5,2,2.0,16
2,5,5,1.0,38
1,5,7,0.6666666666666666,5
2,5,2,2.0,12
14,5,5,1.0,316
1,5,5,1.0,11
13,5,5,1.0,269
5,5,5,0.9955050829309933,82
13,5,15,0.3333333333333333,425
2,5,7,0.6666666666666666,23
11,5,10,0.48303625456326604,358
15,5,10,0.4745234768026113,450
1,5,2,2.0,0
4,5,7,0.6666666666666666,63
3,5,7,0.7288556746837686,58
3,5,6,0.7616983895646157,57
7,5,5,1.0,177
8,5,7,0.7010781917911916,136
3,5,7,0.6666666666666666,46
2,5,3,1.4754886104297453,26
6,5,7,0.6666666666666666,165
14,5,15,0.3333333333333333,433
12,5,15,0.3333333333333333,440
15,5,6,0.8010722004771291,394
8,5,5,1.0,123
2,5,5,1.0,18
4,5,5,1.0,80
1,5,2,2.0,5
2,5,2,2.0,7
5,5,2,2.0,65
4,5,5,1.0,62
12,5,5,1.0,304
1,5,7,0.6666666666666666,6
5,5,7,0.6666666666666666,103
14,5,5,1.0,307
16,5,9,0.5935218742787617,312
4,5,7,0.6666666666666666,73
14,5,7,0.7127182193082084,275
1,5,7,0.6666666666666666,10
5,5,5,0.91919675586164,93
1,5,5,1.0,14
8,5,5,1.0,143
7,5,5,1.0,125
4,5,5,1.0,617
5,5,5,1.0,81
4,5,7,0.6666666666666666,86
2,5,2,2.0,6
5,5,7,0.6666666666666666,101
1,5,2,2.0,3
12,5,5,1.0,250
11,5,10,0.5,382
10,5,10,0.49832670539832424,349
3,5,5,1.0,55
2,5,2,2.0,12
6,5,7,0.6666666666666666,105
3,5,7,0.6666666666666666,45
3,5,7,0.6666666666666666,70
15,5,10,0.6029075062614371,418
14,5,5,1.0,259
4,5,7,0.6666666666666666,73
11,5,5,1.0,250
9,5,9,0.5117451426253623,328
8,5,7,0.6666666666666666,219
1,5,2,2.0,0
1,5,5,1.0,3
1,5,7,0.6666666666666666,12
4,5,4,1.0616595431789622,57
6,5,7,0.6666666666666666,105
13,5,15,0.3333333333333333,455
6,5,5,1.0,124
5,5,5,1.0,81
2,5,2,2.0,7
5,5,4,1.1397723766262895,93
11,5,15,0.3333333333333333,361
2,5,2,2.0,7
12,5,5,1.0,299
13,5,15,0.3333333333333333,418
4,5,5,0.9381915734104607,66
1,5,5,1.0,4
4,5,5,1.0,75
4,5,6,0.7862768280411675,99
5,5,7,0.7075998197289639,94
4,5,7,0.6666666666666666,104
4,5,7,0.7278001868428077,47
1,5,5,1.0,2
3,5,2,2.0,35
5,5,5,1.0,81
5,5,5,0.8995407086119527,135
1,5,7,0.6666666666666666,9
2,5,7,0.6666666666666666,38
1,5,5,1.0,4
12,5,5,1.0,279
2,5,2,2.0,16
6,5,7,0.6666666666666666,136
4,5,7,0.6666666666666666,62
6,5,6,0.7919206680286692,95
14,5,5,1.0,257
4,5,5,1.0,62
2,5,7,0.6666666666666666,23
5,5,7,0.6666666666666666,102
1,5,7,0.6666666666666666,11
5,5,7,0.6666666666666666,100
14,5,5,1.0,316
12,5,5,1.0,279
3,5,7,0.6666666666666666,82
15,5,6,0.8942986056122654,288
2,5,5,0.9241625601336244,397
13,5,5,1.0,305
6,5,7,0.6666666666666666,167
15,5,8,0.6280268537136615,406
4,5,7,0.6666666666666666,105
1,5,2,2.0,0
11,5,12,0.49169420950620624,483
6,5,5,1.0,154
2,5,7,0.6666666666666666,41
1,5,7,0.6666666666666666,11
13,5,5,1.0,248
1,5,5,1.0,4
12,5,10,0.47875188961133625,394
4,5,5,1.0,98
4,5,7,0.6666666666666666,49
5,5,2,2.0,65
14,5,5,1.0,277
4,5,5,1.0,57
4,5,7,0.6666666666666666,105
7,5,7,0.6666666666666666,190
14,5,5,1.0,260
2,5,7,0.6666666666666666,17
1,5,5,1.0,525
13,5,5,1.0,307
6,5,7,0.6666666666666666,167
2,5,7,0.6666666666666666,29
13,5,7,0.7916958973830602,267
11,5,15,0.3333333333333333,406
5,5,6,0.8459980654519558,94
12,5,10,0.5,346
4,5,7,0.6666666666666666,49
1,5,2,2.0,0
2,5,2,2.0,14
2,5,7,0.6666666666666666,29
3,5,5,1.0,40
3,5,7,0.6666666666666666,70
5,5,7,0.6892939058387959,88
2,5,2,2.0,16
2,5,2,2.0,7
6,5,5,1.0,153
2,5,5,1.0,27
11,5,15,0.3333333333333333,416
4,5,7,0.6666666666666666,105
3,5,5,1.0,47
3,5,2,2.0,26
1,5,7,0.6666666666666666,6
2,5,4,1.0656329852309852,26
2,5,2,2.0,12
7,5,3,1.549160628595868,76
11,5,5,1.0,198
2,5,7,0.6666666666666666,38
12,5,5,0.919449043222967,342
13,5,5,1.0,270
1,5,7,0.6666666666666666,7
7,5,7,0.6666666666666666,115
1,5,7,0.6666666666666666,5
14,5,15,0.3333333333333333,455
2,5,7,0.6666666666666666,36
15,5,5,1.0,331
5,5,6,0.7783990805486336,78
11,5,5,1.0,227
2,5,7,0.6666666666666666,12
4,5,7,0.6666666666666666,48
7,5,5,0.8672771021363522,162
1,5,2,2.0,0
8,5,7,0.6666666666666666,167
1,5,2,2.0,5
1,5,5,1.0,7
14,5,8,0.6312493759451259,394
2,5,7,0.6666666666666666,22
12,5,5,1.0,237
6,5,7,0.7737802419336532,396
12,5,5,1.0,153
12,5,15,0.3333333333333333,440
1,5,5,1.0,7
2,5,7,0.6666666666666666,23
13,5,5,1.0,318
4,5,7,0.6666666666666666,48
2,5,5,1.0,10
3,5,7,0.6666666666666666,42
1,5,5,1.0,4
2,5,5,1.0,17
10,5,14,0.3630059944782919,356
2,5,2,1.961070317469455,31
9,5,5,0.950445757415629,135
4,5,5,1.0,81
7,5,5,1.0,150
5,5,5,1.0,127
3,5,5,1.0,40
6,5,2,2.0,76
2,5,7,0.6666666666666666,27
12,5,15,0.3333333333333333,426
1,5,2,2.0,0
2,5,5,1.0,28
12,5,5,1.0,223
3,5,7,0.7302292402212222,58
4,5,7,0.6666666666666666,62
2,5,2,2.0,7
6,5,8,0.5941401888771027,190
4,5,7,0.6666666666666666,70
11,5,5,1.0,166
15,5,5,1.0,318
1,5,5,1.0,4
2,5,2,2.0,16
3,5,7,0.6666666666666666,57
1,5,2,2.0,0
6,5,7,0.6666666666666666,167
2,5,2,2.0,14
2,5,7,0.6666666666666666,23
11,5,15,0.3333333333333333,387
1,5,7,0.6666666666666666,6
2,5,7,0.6666666666666666,23
3,5,5,1.0,40
1,5,5,1.0,4
7,5,5,1.0,704
1,5,7,0.6666666666666666,11
11,5,5,1.0,145
5,5,7,0.6666666666666666,94
5,5,7,0.6756986641678278,94
15,5,15,0.3333333333333333,455
11,5,5,1.0,168
5,5,7,0.6666666666666666,105
2,5,7,0.6666666666666666,29
2,5,5,1.0,16
13,5,5,1.0,303
18,5,6,0.8809702252971109,418
3,5,5,1.0,39
4,5,5,1.0,62
3,5,7,0.6666666666666666,45
9,5,5,0.9189426030001819,135
9,5,5,1.0,165
1,5,2,2.0,5
1,5,5,1.0,7
2,5,5,1.0,10
2,5,7,0.6666666666666666,28
6,5,5,1.0,124
5,5,5,1.0,98
2,5,7,0.6666666666666666,23
15,5,10,0.5,284
8,5,7,0.6524152448575886,148
3,5,7,0.6666666666666666,48
1,5,7,0.6666666666666666,15
1,5,7,0.6666666666666666,5
7,5,5,1.0,152
3,5,5,1.0,55
7,5,7,0.6487786185128291,327
10,5,5,1.0,218
1,5,5,1.0,7
6,5,5,1.0,123
1,5,5,1.0,523
4,5,7,0.6666666666666666,73
6,5,5,0.9106454530590412,135
1,5,2,2.0,0
5,5,5,1.0,80
3,5,5,1.0,37
6,5,6,0.8546244902882277,94
10,5,15,0.3333333333333333,371
6,5,5,1.0,154
3,5,6,0.7454647352800796,50
4,5,5,1.0,59
5,5,5,1.0,98
1,5,7,0.6666666666666666,10
7,5,5,1.0,177
3,5,7,0.6666666666666666,47
2,5,5,1.0,20
1,5,2,2.0,0
15,5,5,1.0,318
4,5,7,0.6666666666666666,88
2,5,7,0.6666666666666666,23
12,5,5,1.0,152
1,5,2,2.0,1
5,5,7,0.6666666666666666,82
1,5,2,2.0,0
1,5,2,2.0,12
3,5,7,0.6666666666666666,49
6,5,5,1.0,124
1,5,7,0.6666666666666666,8
1,5,2,2.0,3
1,5,7,0.6666666666666666,2
1,5,5,1.0,5
1,5,2,2.0,0
8,5,10,0.6305479983228044,488
4,5,5,1.0,57
14,5,13,0.4468387975285322,418
1,5,5,1.0,4
15,5,5,1.0,331
2,5,5,0.9315571849655964,397
3,5,5,1.0,39
5,5,7,0.6666666666666666,88
15,5,15,0.3333333333333333,455
6,5,7,0.6666666666666666,167
2,5,2,2.0,14
1,5,5,1.0,15
4,5,7,0.6666666666666666,62
11,5,12,0.4302049125179878,406
15,5,6,0.8084307358752513,405
12,5,5,1.0,167
1,5,7,0.6666666666666666,5
10,5,15,0.3333333333333333,356
2,5,2,2.0,17
5,5,7,0.6666666666666666,90
6,5,2,2.0,92
9,5,6,0.7484497032271069,162
6,5,5,1.0,123
6,5,5,1.0,103
6,5,6,0.7852242388216497,154
5,5,2,2.0,92
15,5,5,1.0,291
8,5,6,0.8111984532343676,201
10,5,5,1.0,218
12,5,15,0.3333333333333333,417
8,5,9,0.510528376779207,323
4,5,5,1.0,56
1,5,5,1.0,6
1,5,2,2.0,0
2,5,5,1.0,21
1,5,2,2.0,4
8,5,7,0.6666666666666666,166
14,5,7,0.7518168763993818,351
2,5,7,0.6666666666666666,33
4,5,5,1.0,81
3,5,2,2.0,16
13,5,5,1.0,242
2,5,7,0.6666666666666666,22
6,5,6,0.7572704145987988,111
3,5,7,0.6666666666666666,44
12,5,5,1.0,280
11,5,5,1.0,203
15,5,8,0.6232010166195534,285
1,5,7,0.6666666666666666,9
2,5,7,0.6666666666666666,23
14,5,5,1.0,290
5,5,5,1.0,98
5,5,5,1.0,83
2,5,5,1.0,28
1,5,7,0.6666666666666666,5
14,5,5,1.0,302
13,5,5,1.0,232
8,5,5,1.0,123
1,5,7,0.6666666666666666,10
6,5,7,0.7283776429462065,111
11,5,10,0.5,381
1,5,7,0.6666666666666666,6
1,5,7,0.6666666666666666,6
12,5,15,0.3333333333333333,417
6,5,4,1.3412166332892825,76
10,5,5,0.8974255215059508,206
1,5,2,2.0,0
1,5,5,1.0,7
2,5,5,1.0,23
3,5,5,1.0,37
7,5,5,0.9958893359988823,154
13,5,5,1.0,302
6,5,7,0.6666666666666666,105
14,5,5,1.0,257
3,5,7,0.6666666666666666,82
6,5,7,0.6666666666666666,157
2,5,7,0.6666666666666666,36
12,5,15,0.3333333333333333,402
8,5,7,0.6666666666666666,217
4,5,7,0.6666666666666666,62
11,5,15,0.3333333333333333,425
2,5,4,1.0756038046234697,26
2,5,7,0.6666666666666666,35
1,5,7,0.6666666666666666,7
1,5,2,2.0,3
1,5,7,0.6666666666666666,15
3,5,5,1.0,41
3,5,7,0.6666666666666666,46
4,5,7,0.6666666666666666,62
5,5,7,0.6790025449051642,78
6,5,7,0.7018650607589735,403
11,5,5,1.0,284
3,5,5,1.0,42
13,5,5,1.0,173
5,5,4,1.3037112241218602,94
15,5,8,0.6699374818840331,333
11,5,15,0.3333333333333333,426
9,5,5,1.0,179
3,5,7,0.6666666666666666,74
8,5,5,1.0,179
12,5,10,0.5,338
1,5,7,0.6666666666666666,11
12,5,5,1.0,222
7,5,5,0.9619925827453957,179
13,5,5,1.0,319
3,5,5,1.0,42
12,5,15,0.3333333333333333,427
4,5,2,2.0,35
7,5,7,0.6666666666666666,163
2,5,5,1.0,22
7,5,7,0.6666666666666666,165
2,5,7,0.6666666666666666,23
7,5,5,0.9329277452578885,179
3,5,7,0.6666666666666666,74
2,5,5,0.8830960615160965,29
3,5,7,0.6666666666666666,46
1,5,2,2.0,0
6,5,5,1.0,674
5,5,5,1.0,79
2,5,5,1.0,18
8,5,7,0.6666666666666666,217
5,5,8,0.6280455689774197,190
11,5,12,0.43037220297211104,361
1,5,2,2.0,0
2,5,5,1.0,38
1,5,7,0.6666666666666666,5
8,5,5,1.0,115
7,5,7,0.6666666666666666,164
11,5,8,0.6436194958270409,269
11,5,5,1.0,198
7,5,7,0.6666666666666666,136
5,5,5,1.0,56
1,5,7,0.6666666666666666,7
2,5,5,1.0,16
4,5,7,0.6666666666666666,62
5,5,5,0.8718911176134394,89
9,5,5,1.0,193
1,5,2,2.0,3
2,5,2,2.0,31
1,5,2,2.0,0
1,5,7,0.6666666666666666,7
4,5,5,1.0,47
2,5,5,1.0,20
2,5,7,0.6666666666666666,23
15,5,5,1.0,318
2,5,2,2.0,14
9,5,5,1.0,150
12,5,15,0.3333333333333333,428
8,5,5,1.0,128
11,5,9,0.5286341129324372,269
11,5,5,1.0,144
2,5,3,1.6077367948788592,31
8,5,6,0.8291038296611638,217
4,5,7,0.6666666666666666,63
2,5,5,1.0,17
4,5,5,1.0,73
5,5,5,1.0,63
2,5,2,2.0,14
3,5,7,0.6666666666666666,46
13,5,10,0.5,389
2,5,2,2.0,15
10,5,5,1.0,259
11,5,15,0.3333333333333333,405
2,5,5,1.0,20
3,5,7,0.724631749739829,57
2,5,7,0.6666666666666666,22
3,5,5,1.0,42
2,5,2,2.0,7
6,5,7,0.6666666666666666,164
14,5,5,1.0,335
13,5,5,1.0,174
3,5,5,1.0,39
7,5,8,0.5894957371489022,190
2,5,5,1.0,10
11,5,15,0.3333333333333333,426
14,5,5,1.0,261
14,5,5,0.9387304313151902,322
8,5,5,1.0,124
9,5,5,1.0,231
1,5,5,1.0,7
10,5,10,0.5,348
7,5,4,1.1378723827345494,99
12,5,10,0.5,346
5,5,7,0.6666666666666666,67
1,5,2,2.0,0
5,5,2,1.9130132400885898,57
13,5,5,1.0,317
7,5,5,0.8757704943292286,179
7,5,5,1.0,125
1,5,2,2.0,0
3,5,7,0.6666666666666666,53
4,5,7,0.6666666666666666,63
4,5,5,1.0,62
11,5,10,0.5,348
2,5,7,0.6666666666666666,23
1,5,7,0.6666666666666666,6
9,5,8,0.5841422454976709,265
2,5,5,1.0,20
4,5,7,0.6666666666666666,70
5,5,7,0.6666666666666666,137
12,5,5,1.0,231
4,5,7,0.6666666666666666,103
1,5,5,1.0,14
3,5,2,2.0,34
15,5,15,0.3333333333333333,455
1,5,7,0.6666666666666666,15
12,5,5,1.0,202
15,5,10,0.5,284
5,5,5,1.0,639
6,5,7,0.6666666666666666,137
5,5,7,0.6666666666666666,136
2,5,5,1.0,555
5,5,7,0.6666666666666666,94
1,5,7,0.6666666666666666,6
5,5,5,1.0,98
4,5,7,0.6666666666666666,104
12,5,5,1.0,257
14,5,5,1.0,289
8,5,7,0.6666666666666666,167
11,5,5,1.0,198
6,5,5,0.9570433775088516,111
18,5,5,1.0,401
3,5,5,1.0,41
2,5,2,2.0,14
11,5,5,1.0,256
15,5,5,1.0,275
1,5,7,0.6666666666666666,7
5,5,5,0.9978713760943888,47
1,5,7,0.6666666666666666,5
1,5,2,2.0,0
1,5,2,2.0,0
2,5,2,2.0,16
1,5,5,1.0,12
12,5,5,1.0,304
14,5,15,0.3333333333333333,433
3,5,5,1.0,42
5,5,5,1.0,81
5,5,5,1.0,80
3,5,3,1.4587334213238896,48
2,5,7,0.6666666666666666,38
1,5,7,0.6666666666666666,6
13,5,5,1.0,302
7,5,5,1.0,125
5,5,5,0.9658300906697735,88
1,5,2,2.0,5
9,5,5,1.0,203
6,5,5,1.0,113
12,5,15,0.3333333333333333,424
8,5,7,0.6666666666666666,167
5,5,7,0.6666666666666666,67
11,5,15,0.3333333333333333,413
15,5,11,0.44235282384117386,451
7,5,5,1.0,178
3,5,2,1.954257966187487,43
1,5,2,2.0,0
10,5,5,1.0,260
15,5,5,0.9844389276428458,288
3,5,5,1.0,56
1,5,2,2.0,0
5,5,7,0.6666666666666666,81
2,5,2,2.0,31
2,5,2,2.0,14
6,5,5,1.0,113
5,5,7,0.6666666666666666,86
2,5,5,1.0,24
11,5,15,0.3333333333333333,404
14,5,5,1.0,343
2,5,2,2.0,11
1,5,2,2.0,5
2,5,7,0.6666666666666666,25
6,5,6,0.8171290081098919,153
4,5,5,1.0,81
13,5,15,0.3333333333333333,456
4,5,2,2.0,57
2,5,7,0.6666666666666666,25
5,5,2,1.9176189543841573,93
6,5,5,1.0,124
2,5,2,2.0,15
3,5,7,0.6666666666666666,74
2,5,7,0.6666666666666666,23
1,5,2,2.0,5
3,5,2,2.0,36
3,5,2,2.0,44
1,5,5,1.0,3
12,5,5,1.0,150
7,5,5,0.8674685340124019,162
10,5,5,1.0,143
4,5,7,0.6666666666666666,43
7,5,8,0.5984443322808262,111
3,5,5,1.0,40
1,5,5,1.0,5
4,5,5,1.0,62
4,5,7,0.6666666666666666,63
5,5,7,0.6666666666666666,137
2,5,2,2.0,6
2,5,7,0.6666666666666666,35
1,5,2,2.0,0
4,5,7,0.6772688573617593,53
8,5,7,0.6666666666666666,166
4,5,5,1.0,25
2,5,2,2.0,7
3,5,7,0.6666666666666666,74
1,5,2,2.0,0
1,5,2,2.0,2
2,5,5,1.0,28
2,5,2,2.0,17
5,5,7,0.6775087264970839,94
6,5,5,1.0,135
13,5,6,0.808325157260369,263
3,5,5,1.0,37
13,5,5,1.0,302
4,5,5,1.0,62
2,5,5,1.0,28
3,5,7,0.6666666666666666,53
14,5,15,0.3333333333333333,433
3,5,7,0.6666666666666666,52
2,5,7,0.6666666666666666,23
2,5,2,2.0,31
4,5,7,0.6666666666666666,63
6,5,2,2.0,76
11,5,15,0.3333333333333333,425
3,5,2,2.0,33
13,5,12,0.42412997515303313,388
3,5,5,1.0,37
4,5,5,1.0,25
5,5,5,1.0,125
11,5,15,0.3333333333333333,392
1,5,2,2.0,0
2,5,5,1.0,24
2,5,7,0.6666666666666666,16
15,5,9,0.5699388014053977,335
12,5,5,1.0,306
12,5,10,0.5,346
1,5,2,2.0,3
7,5,7,0.7016433928060583,180
1,5,5,1.0,6
15,5,14,0.33555623445547555,454
12,5,5,1.0,223
8,5,8,0.5831480255752259,189
12,5,13,0.39697404428031347,407
1,5,7,0.6666666666666666,2
3,5,6,0.8134504388376953,48
2,5,5,1.0,27
17,5,6,0.8367693458780041,405
1,5,5,1.0,7
1,5,2,2.0,0
6,5,7,0.6666666666666666,115
2,5,2,2.0,16
5,5,2,1.9214215028449793,48
12,5,5,1.0,171
10,5,14,0.3554526256738434,356
6,5,2,2.0,93
7,5,5,1.0,699
1,5,2,2.0,4
13,5,5,1.0,343
13,5,5,1.0,317
14,5,5,1.0,291
5,5,5,1.0,77
15,5,8,0.6467621367565495,335
2,5,7,0.6666666666666666,23
2,5,7,0.6666666666666666,41
5,5,7,0.6666666666666666,89
11,5,15,0.3333333333333333,388
3,5,2,2.0,36
14,5,5,1.0,270
12,5,15,0.3333333333333333,441
5,5,7,0.6666666666666666,137
4,5,7,0.6666666666666666,105
11,5,15,0.3333333333333333,389
1,5,7,0.6666666666666666,3
3,5,2,2.0,26
12,5,5,1.0,282
8,5,7,0.6666666666666666,167
4,5,7,0.6666666666666666,71
1,5,5,1.0,13
1,5,7,0.6666666666666666,10
6,5,2,2.0,76
3,5,2,2.0,44
1,5,5,0.9597652773396241,509
1,5,5,1.0,4
15,5,9,0.5797723400565942,334
8,5,5,1.0,123
12,5,5,1.0,232
5,5,7,0.6666666666666666,62
4,5,7,0.6666666666666666,82
4,5,2,2.0,66
2,5,5,1.0,22
12,5,5,1.0,216
3,5,5,1.0,43
13,5,5,1.0,234
4,5,2,2.0,48
2,5,7,0.6666666666666666,33
4,5,5,1.0,73
2,5,7,0.6666666666666666,26
6,5,5,1.0,660
3,5,5,0.9002287745354274,397
14,5,5,1.0,289
2,5,5,1.0,20
5,5,5,0.9897824992647313,89
2,5,7,0.6666666666666666,38
12,5,10,0.5,376
2,5,7,0.6666666666666666,22
2,5,2,2.0,11
4,5,3,1.742706521199981,66
2,5,2,2.0,6
3,5,5,1.0,42
6,5,7,0.6666666666666666,105
2,5,5,1.0,21
2,5,7,0.6666666666666666,25
1,5,2,2.0,5
11,5,12,0.4297792347620656,357
12,5,5,1.0,217
2,5,2,2.0,11
7,5,6,0.8377770195250991,162
3,5,7,0.6666666666666666,52
1,5,5,1.0,4
15,5,5,1.0,351
11,5,5,1.0,251
4,5,7,0.6666666666666666,62
5,5,5,1.0,73
5,5,6,0.7368873963352222,79
13,5,5,1.0,173
4,5,5,1.0,98
14,5,15,0.3333333333333333,442
1,5,2,2.0,0
12,5,5,1.0,170
1,5,7,0.6666666666666666,10
5,5,7,0.7265610362900806,99
3,5,7,0.6666666666666666,43
3,5,7,0.6666666666666666,46
1,5,7,0.6666666666666666,12
5,5,5,1.0,643
3,5,6,0.8307592854826782,57
5,5,5,1.0,73
13,5,5,0.9353749506362556,307
2,5,5,1.0,11
3,5,5,1.0,39
9,5,6,0.7864111231332552,220
10,5,5,1.0,203
11,5,15,0.3333333333333333,415
8,5,5,1.0,154
3,5,4,1.0305876776647125,47
4,5,3,1.7418665672988725,57
9,5,5,1.0,202
2,5,2,2.0,7
9,5,10,0.5,327
4,5,7,0.7102912202394499,66
13,5,15,0.3333333333333333,455
2,5,2,2.0,14
2,5,5,1.0,28
3,5,5,1.0,47
2,5,7,0.6666666666666666,23
13,5,5,1.0,173
4,5,5,1.0,57
1,5,5,1.0,6
4,5,5,1.0,98
2,5,5,1.0,19
1,5,7,0.6666666666666666,6
4,5,7,0.6666666666666666,73
2,5,5,1.0,16
15,5,5,1.0,289
5,5,5,1.0,126
4,5,7,0.6666666666666666,48
1,5,5,1.0,6
2,5,7,0.6666666666666666,25
4,5,7,0.6666666666666666,63
6,5,7,0.6666666666666666,157
11,5,5,1.0,198
2,5,2,2.0,7
6,5,3,1.7941587899632316,76
14,5,5,1.0,291
6,5,5,0.9100834628276702,154
2,5,7,0.6666666666666666,16
13,5,15,0.3333333333333333,441
4,5,7,0.6666666666666666,62
2,5,5,1.0,18
2,5,7,0.6666666666666666,23
5,5,7,0.7739004858582823,396
3,5,5,1.0,47
7,5,7,0.6666666666666666,111
13,5,5,1.0,276
5,5,5,1.0,56
11,5,5,1.0,166
13,5,15,0.3333333333333333,456
10,5,15,0.3333333333333333,375
1,5,7,0.6666666666666666,12
2,5,5,1.0,19
5,5,7,0.6666666666666666,90
12,5,15,0.3333333333333333,427
7,5,7,0.6666666666666666,157
1,5,5,1.0,2
4,5,5,1.0,73
3,5,7,0.6666666666666666,42
12,5,15,0.3333333333333333,440
1,5,7,0.6666666666666666,5
12,5,5,1.0,224
14,5,15,0.3333333333333333,455
5,5,7,0.6666666666666666,71
6,5,6,0.7755225222250275,111
1,5,2,2.0,5
5,5,7,0.6666666666666666,138
11,5,15,0.3333333333333333,414
7,5,6,0.8520832602318096,95
3,5,7,0.6666666666666666,48
7,5,5,1.0,152
15,5,15,0.3333333333333333,455
5,5,5,0.9460384298827034,93
12,5,15,0.3333333333333333,441
4,5,4,1.3167519717103542,66
3,5,7,0.6666666666666666,70
5,5,7,0.6666666666666666,90
14,5,13,0.4207300103475211,418
1,5,7,0.6666666666666666,10
9,5,9,0.5151935298484185,146
12,5,10,0.5,265
7,5,5,1.0,151
12,5,15,0.3333333333333333,426
5,5,7,0.6666666666666666,90
11,5,5,1.0,200
3,5,5,1.0,37
1,5,2,2.0,0
11,6,10,0.5691274569451595,387
12,6,15,0.4,434
10,6,15,0.4,459
13,6,15,0.4,437
11,6,10,0.6,399
9,6,10,0.5731170646122051,296
11,6,15,0.4,417
13,6,10,0.5979920464779891,406
11,6,11,0.5355292310050555,387
5,6,10,0.6,171
10,6,5,1.2,181
13,6,15,0.4,318
8,6,15,0.4,308
12,6,10,0.6,461
7,6,7,0.917054286869905,150
11,6,15,0.4,315
10,6,5,1.2,226
9,6,5,1.1577174865486954,153
12,6,5,1.0983716446726375,214
12,6,9,0.6209838536000925,209
12,6,10,0.575140555302891,477
12,6,15,0.4,318
7,6,15,0.4,266
12,6,15,0.4,433
10,6,5,1.2,189
9,6,15,0.4,336
10,6,12,0.5148946226359824,429
13,6,15,0.4,440
13,6,15,0.4,518
11,6,10,0.6,267
9,6,15,0.4,336
12,6,10,0.6,441
11,6,10,0.6,254
8,6,15,0.4,309
14,6,15,0.4,444
7,6,12,0.5046130849538238,268
8,6,10,0.6,271
10,6,14,0.42455989183737836,428
3,6,5,1.2,46
11,6,15,0.4,419
7,6,7,0.9365190548578689,212
13,6,15,0.4,437
10,6,15,0.4,426
5,6,15,0.4,192
10,6,10,0.6,314
5,6,15,0.4,193
7,6,11,0.5535574609706365,272
12,6,5,1.2,273
10,6,10,0.6,405
13,6,5,1.2,272
12,6,10,0.5812944221929094,478
12,6,6,0.9745427975483952,213
12,6,10,0.5766203918583271,478
10,6,5,1.2,180
12,6,11,0.5255416106142836,406
13,6,15,0.4,316
8,6,5,1.1164367564019675,134
12,6,15,0.4,497
12,6,8,0.8279563464428918,313
11,6,12,0.4933077816047357,462
10,6,15,0.4,454
11,6,15,0.4,315
11,6,5,1.2,249
10,6,15,0.2960926440681506,412
10,6,15,0.4,435
9,6,10,0.6,299
9,6,15,0.4,334
6,6,15,0.4,241
8,6,10,0.6,273
7,6,5,1.2,107
13,6,15,0.4,443
11,6,5,1.2,250
15,6,5,1.2,367
7,6,9,0.6921286249592891,221
16,6,5,1.2,378
6,6,10,0.6,143
11,6,5,1.2,215
14,6,10,0.6,281
14,6,15,0.4,442
10,6,10,0.6,275
10,6,5,1.2,223
12,6,8,0.8153114202688216,313
10,6,15,0.2979828148223667,412
14,6,7,0.8743653339914423,318
9,6,11,0.5496401882186095,297
12,6,10,0.6,398
10,6,15,0.4,329
11,6,14,0.4183098877332744,487
11,6,15,0.4,430
11,6,15,0.4,484
12,6,10,0.6,319
12,6,10,0.6,210
7,6,10,0.5693297193767839,268
10,6,7,0.9517378992100782,286
5,6,15,0.4,193
11,6,15,0.4,421
11,6,14,0.40362203676416814,461
12,6,10,0.6,462
13,6,15,0.4,437
12,6,7,0.8609200898464746,252
11,6,11,0.5393301647753784,337
10,6,5,1.2,184
13,6,8,0.7756568194119609,208
10,6,15,0.4,427
13,6,10,0.6,443
12,6,5,1.2,260
12,6,5,1.2,237
13,6,15,0.4,440
5,6,10,0.586873402953803,211
7,6,5,1.2,107
9,6,10,0.6,298
6,6,15,0.4,241
11,6,15,0.4,417
14,6,10,0.6,326
12,6,5,1.1252023912780398,204
11,6,15,0.4,419
12,6,5,1.2,263
6,6,7,0.9113028342756433,169
9,6,7,0.9547652614469575,221
13,6,15,0.4,316
11,6,10,0.6,440
10,6,8,0.8011183449875405,230
7,6,10,0.5605706897196023,268
13,6,15,0.4,296
11,6,5,1.2,258
7,6,15,0.4,268
9,6,10,0.6,211
5,6,15,0.4,189
8,6,6,0.9921924033804232,170
6,6,13,0.46939064037924555,224
14,6,10,0.6,277
12,6,5,1.2,273
7,6,5,1.2,115
13,6,15,0.4,441
9,6,15,0.4,336
11,6,5,1.2,261
12,6,12,0.49967355454789597,327
10,6,5,1.2,239
7,6,5,1.14890754064086,167
10,6,10,0.6,314
10,6,5,1.2,182
12,6,15,0.4,494
13,6,15,0.4,318
10,6,15,0.4,426
14,6,15,0.4,442
5,6,10,0.6,146
7,6,9,0.6891976366518677,237
12,6,15,0.4,516
